R,English,中文,同义,次数,总次数,正确率
0.007037307,random,随机的，随意的,lacking pattern,0.0,0.0,
0.892299257,acrimonious,刻薄的，充满仇恨的,deep-seated resentment,0.0,0.0,
0.003694334,solicitous,为他人操心的，体谅他人的,happiness of others,0.0,0.0,
0.8454468820000001,balderdash,胡言乱语，废话，无意义的话,n.having no meaning,0.0,0.0,
0.22342284,persiflage,开玩笑,teasing,0.0,0.0,
0.622884024,obstruct,妨碍，给…制造困难,"impede,create difficulty",0.0,0.0,
0.41713579,withhold,抑制；扣压，不给予,refrain from giving,0.0,0.0,
0.74067543,secular,世俗的，尘世的,worldly or temporal,0.0,0.0,
0.271397127,document,证实,show truth by evidence,0.0,0.0,
0.397270757,clement,宽容的，善良的；气候温和的,1. tolerant and kind; 2. marked by temperatures that are neither too high nor too low,0.0,0.0,
0.402252368,stymie,阻碍,present an obstacle,0.0,0.0,
0.221457725,fateful,意义重大的,momentous,0.0,0.0,
0.23885288,finesse,娴熟技巧；(巧妙地)躲避,1. skill; 2. keep away from,0.0,0.0,
0.530649783,nourish,培养，促进,help the growth,0.0,0.0,
0.870986934,ardor,狂热,strong enthusiasm or devotion,0.0,0.0,
0.403785472,viscous,粘稠的，粘的,viscid,0.0,0.0,
0.266298883,cynic,反人类的喷子,selfishness,0.0,0.0,
0.33749612100000004,malodorous,恶臭的,unpleasant smell,0.0,0.0,
0.8437341970000001,maudlin,过于感伤的,tearfully sentimental,0.0,0.0,
0.837147758,immaculate,完美的，没有任何错误的,without fault,0.0,0.0,
0.869120338,diatribe,长篇抨击性演讲,long scolding,0.0,0.0,
0.522989245,spiny,棘手的，麻烦的,requiring exceptional skill,0.0,0.0,
0.638681608,chokehold,压制,a force that stops something from growing,0.0,0.0,
0.901538872,roil,激怒,displease,0.0,0.0,
0.907590922,submissive,服从的，顺从的，恭顺的,submitting,0.0,0.0,
0.332102811,backslide,(情况等)倒退，变坏,revert to a worse condition,0.0,0.0,
0.032557334,renaissance,复兴,becomes popular again,0.0,0.0,
0.14516742800000002,onerous,费时间花心思的,"required much time,effort",0.0,0.0,
0.398593607,repartee,打趣，善意的玩笑,good-natured teasing,0.0,0.0,
0.405736432,disinclination,不喜欢，厌恶，不情愿,"lack willingness, desire",0.0,0.0,
0.575397232,epigram,机智的短诗，警句,"a short,witty poem",0.0,0.0,
0.852874549,covert,隐蔽的，秘密的,not openly shown,0.0,0.0,
0.255935631,primitive,原始的,belonging to an early level,0.0,0.0,
0.574529624,vivacious,活泼的，快活的,lively,0.0,0.0,
0.34930337100000003,prescience,预知，先见,knowledge of actions before they occur,0.0,0.0,
0.73823694,malign,恶意的；诽谤,1. cause suffering; 2. utter injuriously,0.0,0.0,
0.892477634,foreshadow,预示,prefigure,0.0,0.0,
0.433258211,dashing,爱好冒险的，大胆的,take risks,0.0,0.0,
0.931451542,antedate,比…早，早于,earlier date,0.0,0.0,
0.738464039,venue,场地,area or space,0.0,0.0,
0.410242709,doodle,vi(无目的地)乱涂乱画；漫无目的地打发时光,1. aimlessly; 2. aimless activity,0.0,0.0,
0.588736115,gaudy,俗丽的,excessively showy,0.0,0.0,
0.592690161,defuse,抚慰，减轻,make less tense,0.0,0.0,
0.201806943,treacherous,背叛的,betrayal,0.0,0.0,
0.192610792,bliss,极度快乐,ecstasy,0.0,0.0,
0.156599713,tilt,倾斜；倾斜,1. at an angle; 2. being positioned at an angle,0.0,0.0,
0.042090831,expansive,话多的，健谈的,readiness to talk,0.0,0.0,
0.540438055,kudos,名望，名声；夸奖，赞扬,1. fame; 2. acclaim or praise,0.0,0.0,
0.6972860209999999,impudent,放肆大胆的，无礼的,boldness or disregard,0.0,0.0,
0.417535189,natty,整洁的，时髦的,tidy,0.0,0.0,
0.150700756,ubiquitous,无所不在的，普通的,everywhere; often observed,0.0,0.0,
0.478438689,paroxysm,(政治、社会领域的)大动荡,disturbance,0.0,0.0,
0.282805246,cloak,遮掩，隐藏,conceal truly identity,0.0,0.0,
0.312230695,dilute,稀释；经稀释的,"1. less concentrated; 2. low strength, concentration",0.0,0.0,
0.833542143,refractory,倔强的，不顺从的,resisting control,0.0,0.0,
0.6703330470000001,abet,鼓励,encourage,0.0,0.0,
0.974010479,fanatic,狂热者；狂热的；盲信的,1. unreasoning enthusiasm; 2. intense uncritical devotion,0.0,0.0,
0.175074093,compendium,摘要,"a brief summary, abstract",0.0,0.0,
0.56110643,denigrate,诋毁，污蔑,scornfully,0.0,0.0,
0.990513654,beholden,欠他人人情的,owing gratitude,0.0,0.0,
0.913082315,unwitting,不知道的，未觉察的,unaware,0.0,0.0,
0.140616779,inundate,淹没,cover with flood,0.0,0.0,
0.474731737,diaphanous,模糊的；非实在的；(质地精致得)几乎透明的,"1. vague insubstantial; 2. transparent, translucent",0.0,0.0,
0.969348386,barefaced,公然的,brazen,0.0,0.0,
0.614272217,enthrall,(像用魔咒般)吸引,hold the attention,0.0,0.0,
0.650971457,proliferate,快速繁殖；激增,grow or multiply rapidly,0.0,0.0,
0.7187446470000001,paragon,优秀模范；把…比作；显示相识,1. example; 2. compare,0.0,0.0,
0.0155888,belie,掩饰；与…相对立；与…相矛盾,1. shut off from view; 2. be counter to,0.0,0.0,
0.731119581,spurious,假的，伪造的,lacking authenticity,0.0,0.0,
0.175862934,trenchant,(言辞)一针见血的,articulate,0.0,0.0,
0.638321656,shrug,轻视，忽略,dismiss,0.0,0.0,
0.508062111,transgress,违背，犯错,fail to keep; commit an offense,0.0,0.0,
0.7265512690000001,protean,善变的；多才多艺的,versatile,0.0,0.0,
0.622349568,merited,应得的，理所当然的,what is called for,0.0,0.0,
0.974665839,typo,打字错误,error,0.0,0.0,
0.25642036100000004,elegy,哀歌(诗)，挽歌(诗),expressing sorrow,0.0,0.0,
0.936632151,remorse,懊悔，悔恨,better regret,0.0,0.0,
0.786621748,escalate,(使)(战争等)升级，扩大,increase,0.0,0.0,
0.30724387,prolong,延长，拖延,lengthen in extent,0.0,0.0,
0.231966059,encyclopedic,全面的，百科全书式的,covering everything,0.0,0.0,
0.7074949159999999,morbid,疾病的，疾病所指的；(思想性格)变态的,1. by disease; 2. unwholesome thoughts,0.0,0.0,
0.637785774,mangy,卑劣的,contemptible,0.0,0.0,
0.528542824,bedeck,装饰，点缀,make more attractive,0.0,0.0,
0.492486242,resent,怨恨，憎恨,angry or upset,0.0,0.0,
0.6516658000000001,cajole,哄骗,wheedle,0.0,0.0,
0.645931978,filter,过滤,pass through a filter,0.0,0.0,
0.249441789,disquisition,专题论文,systematic search,0.0,0.0,
0.494253447,manuscript,手稿,written by hand,0.0,0.0,
0.3437618120000001,sleek,时髦的，优美的,attractive,0.0,0.0,
0.890956583,agape,急切盼望的,eagerly awaiting,0.0,0.0,
0.766925918,gourmet,美食家,connoisseur; food,0.0,0.0,
0.013914378,insurgent,叛乱分子,opposes authority,0.0,0.0,
0.566554825,nebulous,模糊的,indistinct,0.0,0.0,
0.311315817,acquisitive,贪婪的,desirous,0.0,0.0,
0.411271867,province,职能范围,field of activity or authority,0.0,0.0,
0.5784137739999999,paucity,少量，缺乏,dearth,0.0,0.0,
0.819037927,legacy,遗产,handed down from an ancestor,0.0,0.0,
0.370304513,cleave,紧贴，坚持；分隔，割裂，劈开,1. adhere; 2. divide,0.0,0.0,
0.264940125,lurch,蹒跚,swaying,0.0,0.0,
0.7443962740000001,invoke,实施；产生，造成,1. put into effect; 2. be the cause,0.0,0.0,
0.7702436490000001,vilify,诽谤，辱骂,utter slanderous statements,0.0,0.0,
0.63781661,petulant,易怒的，爱发脾气的,easily irritated,0.0,0.0,
0.837373272,timely,恰到好处的，合乎时宜的,appropriate,0.0,0.0,
0.301897507,chorale,赞美诗；合唱班，合唱团,1. hymn or psalm in church; 2. group of singers,0.0,0.0,
0.488200884,usher,开启,beginning,0.0,0.0,
0.042458259000000005,arresting,吸引人的,attracting,0.0,0.0,
0.543283284,volatile,多变的,rapid change,0.0,0.0,
0.443266068,gibe,嘲弄,taunting words,0.0,0.0,
0.107336952,excrete,排泄,discharge,0.0,0.0,
0.256900686,flaccid,不结实的，松弛的,lacking firmness,0.0,0.0,
0.576398714,trudge,吃力而笨拙地走,heavily or clumsily,0.0,0.0,
0.626604741,deadpan,无趣的，无生气的，不活泼的,impassively,0.0,0.0,
0.217126473,miscreant,恶棍，罪犯,behaves criminally,0.0,0.0,
0.656600065,irritate,刺激，惹恼,provoke anger,0.0,0.0,
0.092895657,finale,终场，结局,closing part,0.0,0.0,
0.0499603,snag,障碍,difficulty,0.0,0.0,
0.788215406,implement,执行，实施,carry out,0.0,0.0,
0.026964408,judicious,明智的，慎重的,judgement; prudent,0.0,0.0,
0.319770548,flit,快速或突然地经过,pass quickly,0.0,0.0,
0.5257511579999999,miserly,吝啬的,penuriousness,0.0,0.0,
0.184687863,outwit,欺瞒，以智取胜,surpass cunning,0.0,0.0,
0.390639516,captivate,吸引,attract by charm,0.0,0.0,
0.7324039590000001,dappled,有斑点的，花的,marked with small spots,0.0,0.0,
0.993963127,montage,大杂烩,collection,0.0,0.0,
0.193457387,stratagem,谋略，策略,deceiving,0.0,0.0,
0.655494573,pore,仔细浏览，仔细研究,read or study attentively,0.0,0.0,
0.559788698,prevaricate,支吾其词，撒谎,evade the truth,0.0,0.0,
0.324133938,euphemism,婉言，委婉的说法,inoffensive expression,0.0,0.0,
0.882993823,squander,浪费,spend wastefully,0.0,0.0,
0.509244324,impostor,冒充者，骗子,assumes false identity,0.0,0.0,
0.058798464,fertilize,使肥沃，使多产,make fertile,0.0,0.0,
0.920498294,obtrusive,扎眼的，难看显眼的,noticeable in an unpleasant,0.0,0.0,
0.800847848,corrugated,褶皱的,shaped into a series of folds,0.0,0.0,
0.588298591,fervid,酷热的；热情的,1. high temperature; 2. great passion,0.0,0.0,
0.831043283,encumber,阻碍；妨碍,impede,0.0,0.0,
0.555438393,barter,以物换物,trade without money,0.0,0.0,
0.617242972,magnitude,重要，重大,greatness in significance,0.0,0.0,
0.82229849,annotate,给…作注解,commentary or explanatory notes,0.0,0.0,
0.158823168,convalesce,渐渐康复，渐愈,recover gradually,0.0,0.0,
0.729747892,amenity,(环境、设备等的)舒适，人性化；融洽，和谐,1. comfort; 2. pleasant or agreeable,0.0,0.0,
0.7018121759999999,cumbersome,笨重的，难处理的,difficult to handle,0.0,0.0,
0.586044014,contrived,不自然的，刻意的,lacking spontaneous quality,0.0,0.0,
0.869150085,polemic,争执,a controversial argument,0.0,0.0,
0.839984836,cherubic,天使般可爱的,chubby and rosy,0.0,0.0,
0.544284475,insulate,使绝缘，使隔离，不受外界影响,detached situation,0.0,0.0,
0.150649204,accord,一致；相符合，相一致；授予，给予,1. consistency; 2. in harmony; 3. grant or give,0.0,0.0,
0.088858558,knack,诀窍，聪明的做法,clever,0.0,0.0,
0.777851892,desiccate,使缺乏活力,deprive vitality,0.0,0.0,
0.074637025,strip,脱衣，剥去,remove clothing,0.0,0.0,
0.27716253,flabby,疲软的，无力的,lacking strength,0.0,0.0,
0.307393847,mash,捣碎,puply mass,0.0,0.0,
0.014530987,jest,轻浮的态度，戏谑,frivolous,0.0,0.0,
0.7036977759999999,chord,与…和谐一致；符合,agree,0.0,0.0,
0.662422232,balloon,迅速增加,increase,0.0,0.0,
0.17219442899999998,laudatory,表示赞扬的,praise,0.0,0.0,
0.764983753,adversary,敌手，对手,resists; enemy,0.0,0.0,
0.7347265940000001,drudgery,苦工；单调、卑贱或无趣的工作,tedious work,0.0,0.0,
0.767922408,macabre,恐怖的,horror of death,0.0,0.0,
0.8441671190000001,ravenous,食量大的，贪食的；贪婪的,having a huge appetite,0.0,0.0,
0.130026255,distort,扭曲，歪曲,twist,0.0,0.0,
0.251197697,succinct,简明的，简洁的,"clear, precise",0.0,0.0,
0.90128087,deplore,谴责，强烈反对,hate or dislike ,0.0,0.0,
0.396872296,apocalyptic,预言的，启示的；重要的，转折点的,1. prophetic; 2. major turning,0.0,0.0,
0.058282000999999986,tame,被驯化的；控制，抑制,1. reduced from a state of wildness; 2. keep from exceeding,0.0,0.0,
0.072912435,inflame,使加剧,more voilent,0.0,0.0,
0.127461409,inch,(使)慢慢移动,move slowly,0.0,0.0,
0.4511812670000001,temerity,鲁莽，冒失,foolhardy; recklessness,0.0,0.0,
0.979605325,cogent,令人信服的；相关的,1. convincing; 2. pertinent,0.0,0.0,
0.252635773,providential,天意的，幸运(的),happeing as divine intervention,0.0,0.0,
0.8657396340000001,sedate,淡定的，安静地,free from agitation,0.0,0.0,
0.561809579,gauge,测量标准；判定,1. measurement; standard; 2. determine,0.0,0.0,
0.8983684120000001,preoccupation,非常关心，全神贯注,extreme concern with something,0.0,0.0,
0.11274696,churlish,粗鲁无礼的,showing impolite manners,0.0,0.0,
0.663124953,tender,正式提出；考虑周到的，关心同情的,"1. offer; 2. sympathy, consideration",0.0,0.0,
0.994381076,personable,风度翩翩的，吸引人的,attractive,0.0,0.0,
0.753094245,inconclusive,没有定论的,not certainly true,0.0,0.0,
0.9764632,harrow,折磨，使苦恼,distress; torment,0.0,0.0,
0.820644866,mumble,说话含糊,utter confused,0.0,0.0,
0.012617173999999998,fast,绝食；斋戒；忠诚的,1. abstaining from food; 2. firm in one's allegiance,0.0,0.0,
0.485264389,moribund,即将过时的,obsolete,0.0,0.0,
0.156973518,morose,忧郁的,slluen gloomy,0.0,0.0,
0.048163736,entice,诱使,tempt,0.0,0.0,
0.260088836,backhanded,间接的,indirect,0.0,0.0,
0.476714591,genteel,有教养的，不粗俗的,free from vulgarity,0.0,0.0,
0.8612320520000001,rapt,狂喜的，狂热的,pleasurable emotion,0.0,0.0,
0.988949823,maven,专家,experienced,0.0,0.0,
0.113241718,mime,模仿,model,0.0,0.0,
0.864441527,hallucination,错觉,false idea,0.0,0.0,
0.7726773690000001,resplendent,华丽辉煌的,brilliantly,0.0,0.0,
0.34511913,argument,争吵，争论；(逻辑上的)论证,1. expression of differing opinions; 2. from a premise to a conclusion,0.0,0.0,
0.264120389,enervate,使衰弱,weaken,0.0,0.0,
0.138559436,erudite,博学的,learned,0.0,0.0,
0.82905228,ragged,凹凸不平的，不光滑的,not smooth,0.0,0.0,
0.676366515,languid,没精打采的，虚弱的,lacking energy,0.0,0.0,
0.0007315710000000001,despicable,令人鄙视的,loathing and disgust,0.0,0.0,
0.016072425,groove,享受，极其满意，过得快活,take pleasure in,0.0,0.0,
0.47191136,anodyne,无害的,not causing hurt,0.0,0.0,
0.473993774,chic,时髦的，潮的,being in the latest fashion,0.0,0.0,
0.118303384,brook,忍受，容许,tolerate,0.0,0.0,
0.398785183,idolatrize,(通常盲目)崇拜,admires intensely,0.0,0.0,
0.74675847,dullard,笨蛋,stupid,0.0,0.0,
0.410603421,virtuoso,艺术鉴赏家，专家；经验丰富的，技艺精湛的,1. masterly skill; 2. exceptional knowledge,0.0,0.0,
0.056109559,allure,吸引,attract or delight,0.0,0.0,
0.948936082,green,无经验的,deficient; experience,0.0,0.0,
0.777202582,rend,撕裂，猛拉,tear or split apart,0.0,0.0,
0.062017645,rehash,重复，老调重弹,present again,0.0,0.0,
0.043759611,complicate,使复杂化,complex or difficult,0.0,0.0,
0.898659254,gargantuan,巨大的,tremendous,0.0,0.0,
0.461366406,imbibe,喝水，摄取水分,take in liquid,0.0,0.0,
0.964734366,sling,投掷,send through the air,0.0,0.0,
0.339456419,invigorate,使精神，使强壮，鼓舞激励,impart vigor,0.0,0.0,
0.153935086,sapient,聪明的，有洞察力的,deep understanding and intelligent,0.0,0.0,
0.810619801,cliché,陈词滥调(的),a hackneyed theme,0.0,0.0,
0.513736657,colossal,巨大的,immense,0.0,0.0,
0.335194884,somber,悲伤的，不愉快的,lacking in cheer,0.0,0.0,
0.160273642,oust,驱逐,drive out,0.0,0.0,
0.07518390900000001,taxing,繁重的，费力的,"requiring much time, effort",0.0,0.0,
0.949030365,garrulous,啰嗦的，话多得令人厌烦的,tiresomely talkative,0.0,0.0,
0.423281254,potentate,有权势的人,one who has the power,0.0,0.0,
0.8000822009999999,affable,和蔼的，温和的,ease friendliness,0.0,0.0,
0.564997944,ethics,道德规范,rules governing conduct,0.0,0.0,
0.356124638,thwart,阻挠,oppose,0.0,0.0,
0.100805435,gobble,狼吞虎咽,eat greedily,0.0,0.0,
0.5978408510000001,concerted,共同完成的,planned or accomplished together,0.0,0.0,
0.843379599,exhaust,耗尽,consume entirely,0.0,0.0,
0.8872733629999999,hypothetical,假设，前提条件；假定的,1. starting point; 2. assumption; speculation,0.0,0.0,
0.8923054490000001,expostulate,争论，辩驳,reason for dissuasion,0.0,0.0,
0.240563296,byzantine,错综复杂的,complicated or secretive,0.0,0.0,
0.108131808,assertive,自信的,self-assured,0.0,0.0,
0.839978572,stench,臭气，恶臭,foul odor,0.0,0.0,
0.196105055,truism,陈词滥调,used by many people,0.0,0.0,
0.596692534,practitioner,职业人士,one who practice a profession,0.0,0.0,
0.30139488,illiteracy,文盲,unable to read and write,0.0,0.0,
0.684702206,grandiloquent,(语言等)浮夸的,extravagantly; bombastic,0.0,0.0,
0.640657378,earnest,严肃认真的,"serious, grave",0.0,0.0,
0.589854077,synthesis,合成，综合,combination,0.0,0.0,
0.063633875,ominous,凶兆的,omen evil,0.0,0.0,
0.772819162,plummet,突然下降,decline suddenly,0.0,0.0,
0.931412828,retrograde,倒退的退步，退化,moving backward,0.0,0.0,
0.218181596,consequence,结果；重要性，价值,1. something produced by a cause; 2. importance,0.0,0.0,
0.417325386,content,使满足；内容，内涵,1. appease the desire of; 2. the idea that is conveyed through various ways ,0.0,0.0,
0.54395212,solitude,孤独，避世,being alone,0.0,0.0,
0.7726619640000001,glutton,贪吃者,immoderate food,0.0,0.0,
0.98507549,consolidate,加固，使安全,make firm,0.0,0.0,
0.009396458,disjunctive,分离的,breaks disunity,0.0,0.0,
0.194853232,obsequious,谄媚的，奴性的,fawning attentiveness,0.0,0.0,
0.67630824,eclectic,混合的，多元化的,from various sources,0.0,0.0,
0.766452798,epilogue,文学作品的结局,a concluding section,0.0,0.0,
0.32875781,unavailing,徒劳的，无果的,producing no results,0.0,0.0,
0.8653310790000001,fussy,谨慎的；挑剔的,1. involving great care; 2. hard to please,0.0,0.0,
0.589146259,clot,密集的一群；凝结,1. a number of things considered as a unit; 2. turn from liquid into jelly,0.0,0.0,
0.370929732,viable,可行的,being done,0.0,0.0,
0.631852528,repulse,使厌恶，排斥,reject with denial,0.0,0.0,
0.476117432,laconic,简洁(以至于显得粗鲁或难以理解)的,minimum of words; concise,0.0,0.0,
0.483999811,scowl,皱眉(表现出不高兴),expression displeasure,0.0,0.0,
0.724423582,canon,准则，标准；真经，正典,1. a standard or criterion; 2. the authentic works of a writer,0.0,0.0,
0.09087786,duplicitous,两面派的，奸诈的,cheating,0.0,0.0,
0.514888616,vociferous,喧哗的，大叫大嚷的,vehement outcry,0.0,0.0,
0.469012407,jaunty,轻快的，活泼的,sprightly,0.0,0.0,
0.46564235,pulverize,将…研磨成粉；将…彻底摧毁,crush to dust,0.0,0.0,
0.281779529,aggrandize,增加、提高(力量、财富、地位、声誉)等,enhance,0.0,0.0,
0.378463703,scurvy,下流的，让人鄙视的,contemptible,0.0,0.0,
0.213210815,lavish,奢侈的，大量的，无节制的；挥霍，浪费,1. extravagance and profusion; 2. give readily,0.0,0.0,
0.458367719,postulate,假定，假设；假定为真,1. something used as a starting point; 2. assume as true,0.0,0.0,
0.5588444810000001,suspend,暂停，中止,bring to a formal close,0.0,0.0,
0.6377966829999999,vituperate,谩骂，责骂,abuse or censure,0.0,0.0,
0.154601371,forbearance,克制；忍耐,tolerance and restraint,0.0,0.0,
0.258938765,feisty,好斗的，好争论的,aggressiveness,0.0,0.0,
0.699950393,substitute,取代者，替代品；取代，替代,1. a things that takes the place of another; 2. take the place of,0.0,0.0,
0.06836623,refulgent,辉煌的，灿烂的,shining radiantly,0.0,0.0,
0.605212424,mite,微小的东西，很少的钱,small object,0.0,0.0,
0.781268996,primp,精心打扮,adorn,0.0,0.0,
0.272396209,surly,脾气不好的,churlish in mood,0.0,0.0,
0.462901075,obsess,迷住；使困扰,haunt,0.0,0.0,
0.250623669,chary,非常谨慎的,cautious,0.0,0.0,
0.918352094,stygian,极其暗的,extremely dark,0.0,0.0,
0.317922517,coarse,粗糙的，表面不平整的；粗俗的,1. not smooth; 2. lacking refinement,0.0,0.0,
0.966557022,scuff,(使)磨损,roughened by wear,0.0,0.0,
0.832561653,laborious,勤奋的；费力的,"1. industrious; 2. long, hard work",0.0,0.0,
0.656757122,interminable,无尽头的,no end,0.0,0.0,
0.746663915,caterwaul,嚎叫,make unpleasant sound,0.0,0.0,
0.538087849,spartan,简朴的，节约的,simplicity,0.0,0.0,
0.7624446770000001,opaque,晦涩的,obscure,0.0,0.0,
0.6742657,didactic,喜欢说教的，思修的,teach,0.0,0.0,
0.759312985,concede,承认,grant as a privilege,0.0,0.0,
0.155223564,belligerent,好斗的，好战的,"assertiveness, hostility, combativeness",0.0,0.0,
0.7857869909999999,cacophony,刺耳的声音,inharmonious sound,0.0,0.0,
0.914975116,scathing,尖酸刻薄的,cause hurt feelings,0.0,0.0,
0.991667516,malleable,可塑的；易控制的,1. capable of being shaped; 2. capable of being controlled,0.0,0.0,
0.802698522,mire,困境；使陷入困境，拖后腿,1. difficult situation; 2. hold back,0.0,0.0,
0.204936864,chauvinistic,盲目爱国的,showing excessive favorism,0.0,0.0,
0.545657545,acquire,获取，获得,get as one's own,0.0,0.0,
0.86982242,supine,懒散的，倦怠的，消极的，漠不关心的,lethargy indifference,0.0,0.0,
0.86292059,salvage,(从灾难中)抢救,save from loss,0.0,0.0,
0.584126574,effervesce,兴奋，热情洋溢,high spirits,0.0,0.0,
0.015447248,misdemeanour,轻罪,crime less serious,0.0,0.0,
0.247016404,aphorism,格言，警句,short witty,0.0,0.0,
0.945429396,dodge,躲避,avoid,0.0,0.0,
0.328881792,dexterous,动作灵活的；头脑灵活的,"1. ready skilled; 2. mentally adroit, skillful",0.0,0.0,
0.321808902,luminary,杰出人物,eminence,0.0,0.0,
0.111043085,perceptible,可察觉的,being perceived,0.0,0.0,
0.57788544,transfigure,使改变外观,alter appearance; transform,0.0,0.0,
0.153330869,feeble,衰弱的,lacking in strength,0.0,0.0,
0.894613125,spoof,轻松幽默的模仿，小恶搞,exaggerates for comic effect,0.0,0.0,
0.250652035,lionize,追捧，把…捧为名人,treat a person as celebrity,0.0,0.0,
0.008970131999999999,extort,勒索,force,0.0,0.0,
0.255104969,perspicuity,清晰明了,clearness and lucidity,0.0,0.0,
0.462149883,tarnish,玷污,morally bad,0.0,0.0,
0.217877517,constringe,使紧缩,draw together,0.0,0.0,
0.129927918,vouchsafe,允诺，给予,grant in a gracious manner,0.0,0.0,
0.446993609,ravish,使陶醉，使沉迷,overcome with emotion,0.0,0.0,
0.860550378,clout,权力，影响力,influence,0.0,0.0,
0.072827745,pliant,易弯曲的；顺从的,1. easily bent; 2. yielding to influence,0.0,0.0,
0.146839761,panache,炫耀,flamboyance,0.0,0.0,
0.08413724199999999,execrate,痛恨,dislike strongly,0.0,0.0,
0.473743491,plunge,突然下降,descend suddenly,0.0,0.0,
0.629559086,instate,任命,establish rank,0.0,0.0,
0.251099035,paranoid,多疑的，对他人极端恐惧和怀疑的,extreme fear or distrust,0.0,0.0,
0.996858753,quiescent,平静的，静止的,inactive,0.0,0.0,
0.35126466799999995,pristine,纯净的，质朴的，未被文明腐蚀的,remaining in a pure state,0.0,0.0,
0.643084211,humble,谦逊的；顺从的，谦卑的,1. meekness or modesty; 2. . humility or unseemly submissiveness,0.0,0.0,
0.491633024,dilate,(使)膨胀，扩大,enlarge; expand; wide,0.0,0.0,
0.4974273870000001,donor,捐赠人，给体,donates,0.0,0.0,
0.379783572,crave,热望,have an intense desire for,0.0,0.0,
0.6230473129999999,delicacy,(外貌、结构等)精致,fineness,0.0,0.0,
0.826761917,smuggling,走私，私运,importation or exportation contrary to the law,0.0,0.0,
0.568051667,taut,紧绷的,not loose,0.0,0.0,
0.241515773,whimsical,反复无常的,sudden illogical changes,0.0,0.0,
0.210631459,pittance,少量津贴,a small portion,0.0,0.0,
0.506248676,approbation,同意,approval,0.0,0.0,
0.87785766,distraught,精神狂乱的，极疯狂的,agitated,0.0,0.0,
0.177603559,amiable,好脾气的，友好易相处的,friendly,0.0,0.0,
0.060809683,indolent,懒惰的,averse to activity,0.0,0.0,
0.492875629,unexceptionable,无懈可击的,beyond reproach,0.0,0.0,
0.4925483020000001,abiding,持久的,enduring,0.0,0.0,
0.02706345,hobble,阻碍，妨碍,hamper the action,0.0,0.0,
0.117152993,vestige,微小的遗迹，小痕迹,smallest trace,0.0,0.0,
0.378886221,slovenly,邋遢的，不整洁的,lacking neatness,0.0,0.0,
0.213702762,scads,许多，大量,large number,0.0,0.0,
0.35421498700000004,inaugurate,开始,begin,0.0,0.0,
0.900520732,contradict,否认，反驳；与…相矛盾,contrary,0.0,0.0,
0.136979945,resurrect,使重生，使复苏,bring back to life,0.0,0.0,
0.17329707800000002,aspersion,诽谤，中伤,harm reputation,0.0,0.0,
0.07176909599999999,probity,正直,high moral standards,0.0,0.0,
0.57489813,addict,沉溺，上瘾；对某事上瘾的人,1. surrender obsessively; 2. habitual liking,0.0,0.0,
0.042628539000000014,crass,粗俗的，愚钝的,crude and unrefined,0.0,0.0,
0.7205467870000001,inalienable,不可剥夺的，不能让与的,cannot be transferred,0.0,0.0,
0.589507194,elephantine,巨大的；笨拙的,1. enormous size; 2. clumsy; ,0.0,0.0,
0.285372594,erratic,善变的,not constant,0.0,0.0,
0.395622538,heretical,异教的，异端邪说的,departure standards,0.0,0.0,
0.328389053,fabricate,捏造,make up,0.0,0.0,
0.400514161,conceal,隐藏，隐瞒,prevent disclosure,0.0,0.0,
0.9001805629999999,serendipity,意外发现珍奇(或称心)事物的本领,by accident,0.0,0.0,
0.000906847,lullaby,使镇静，使安心,free from distress,0.0,0.0,
0.165077096,gregarious,爱社交的；群居的,1. enjoy the company; 2. group with others,0.0,0.0,
0.299841392,zenith,最高点，巅峰,culminating,0.0,0.0,
0.563215988,pedestrian,平庸无奇的，令人厌倦的,causing weariness,0.0,0.0,
0.947709477,bruit,(未经证实地)散播(消息),make the subject of common talk without authority,0.0,0.0,
0.896409455,interlock,连锁，连结,joined closely,0.0,0.0,
0.78226275,pitfall,陷阱,a pit to capture animals,0.0,0.0,
0.13909760000000002,zesty,刺激的，开胃的,piquant,0.0,0.0,
0.431465638,corporeal,肉体的；有形的，实体的,1. not spiritual; 2. not immaterial,0.0,0.0,
0.8655356209999999,indifferent,不感兴趣的，冷漠的,lack of interst,0.0,0.0,
0.129809748,agonize,(使)非常痛苦,deep sadness,0.0,0.0,
0.958255063,whet,刺激，激起,make more acute,0.0,0.0,
0.015005288,rationale,基本原理，解释,explain,0.0,0.0,
0.7679520959999999,inevitable,不可避免的，必然的,incapable avoided,0.0,0.0,
0.012195526000000002,calamity,大灾难,disastrous event,0.0,0.0,
0.54509454,implacable,固执的；无法平息的,1. sticking to an opinion; 2. not capable of being appeased,0.0,0.0,
0.059324524,pejorative,轻蔑的，贬低的,disparaging,0.0,0.0,
0.697562208,panegyric,赞颂之词，颂文,eulogistic,0.0,0.0,
0.35909841200000003,chicanery,n．诡计多端，欺骗,deception,0.0,0.0,
0.3475816,amicable,友善的,friendly,0.0,0.0,
0.098636546,quirky,古怪的，奇葩的,different from the ordinary,0.0,0.0,
0.220770903,nomad,游牧的；居无定所的人,no fixed residence,0.0,0.0,
0.265411475,mutter,低声抱怨,murmur complainingly,0.0,0.0,
0.5894609120000001,sound,牢固的，不可动摇的；健康的，强壮的；(逻辑上)严谨的,1. withstand stress without structural damage; 2. free from injury; 3.valid reasoning,0.0,0.0,
