R,English,中文,同义,次数,总次数,正确率
0.729747892,shred,少量,small amount,0.0,0.0,
0.7018121759999999,squander,浪费,spend wastefully,0.0,0.0,
0.586044014,converge,汇集，交汇于一点,move toward one,0.0,0.0,
0.869150085,favorable,有利的,promote,0.0,0.0,
0.839984836,flexible,灵活的，可变的；易受影响的,1. readily changed; 2. susceptible to influence,0.0,0.0,
0.544284475,pristine,纯净的，质朴的，未被文明腐蚀的,remaining in a pure state,0.0,0.0,
0.150649204,complacency,自满，无忧患意识,a feeling of self-satisfaction,0.0,0.0,
0.088858558,forsake,彻底放弃，抛弃,renounce,0.0,0.0,
0.777851892,budge,停止抵抗，屈服,cease resistance,0.0,0.0,
0.074637025,solder,连接，联合,unite,0.0,0.0,
0.27716253,ensconce,隐藏,hiding,0.0,0.0,
0.307393847,superficial,表面的，肤浅的,lacking depth,0.0,0.0,
0.014530986999999999,tether,(用绳、铁链)栓系，束缚,fasten or restrain,0.0,0.0,
0.7036977759999999,pervade,弥漫，充满,be present throughout,0.0,0.0,
0.662422232,slur,耻辱；疏忽，忽略,"1. mark of guilt; 2. without due,considerat",0.0,0.0,
0.17219442899999998,entice,诱使,tempt,0.0,0.0,
0.764983753,feisty,好斗的，好争论的,aggressiveness,0.0,0.0,
0.7347265940000001,ridicule,嘲笑,make fun,0.0,0.0,
0.767922408,lurch,蹒跚,swaying,0.0,0.0,
0.8441671190000001,salutary,有益健康的；有利的，利好的,1. promoting health; 2. promoting; ,0.0,0.0,
0.130026255,gambol,欢跳，雀跃,playfully,0.0,0.0,
0.251197697,pedestrian,平庸无奇的，令人厌倦的,causing weariness,0.0,0.0,
0.90128087,barefaced,公然的,brazen,0.0,0.0,
0.396872296,brandish,(带有威胁性地)挥舞,shake menacingly,0.0,0.0,
0.05828200099999999,rosy,乐观的,inspire hope,0.0,0.0,
0.072912435,rigmarole,混乱无意义的话,confused or meaningless talk,0.0,0.0,
0.127461409,dictate,(仗着地位、权力)下令,request,0.0,0.0,
0.45118126700000005,excoriate,严厉批评,criticize harshly,0.0,0.0,
0.979605325,applicable,可用的，可行的；相关的，有关的,1. put to use; 2. having to do with,0.0,0.0,
0.252635773,berate,(长时间)严厉指责,scold vehemently,0.0,0.0,
0.8657396340000001,ostracize,驱逐,exclude,0.0,0.0,
0.561809579,undergird,加强，巩固…的底部,strengthen,0.0,0.0,
0.8983684120000001,avant-garde,(尤指艺术上的)先锋派,develop new concept,0.0,0.0,
0.11274696,ineffable,难以表达的,incapable expressed,0.0,0.0,
0.663124953,glut,使过量，使充满,beyond capacity,0.0,0.0,
0.9943810759999999,glib,流利圆滑的(常含有不真诚或欺诈的成分)，油腔滑调的；缺乏深度的，肤浅的,1. fluency; insincere; deceitful; 2. lacking depth,0.0,0.0,
0.753094245,surmise,(根据不足的)推测，揣测；推测,1. a thought based on scanty evidence; 2. form a noion from scanty evidence,0.0,0.0,
0.9764632,acumen,不同寻常的洞察力和鉴别力,exceptional discernment and judgement,0.0,0.0,
0.820644866,content,使满足；内容，内涵,1. appease the desire of; 2. the idea that is conveyed through various ways ,0.0,0.0,
0.012617173999999998,rile,刺激，惹怒,make agitated,0.0,0.0,
0.48526438899999996,perfidy,不忠，背信弃义,disloyal,0.0,0.0,
0.156973518,spate,大量,large number,0.0,0.0,
0.048163736,itinerant,巡游的，巡回的,traveling from place to place,0.0,0.0,
0.260088836,efface,擦掉，抹去；使不明显,make indistinct,0.0,0.0,
0.476714591,bully,欺凌弱小者,a person who treats others in an intimidating manner,0.0,0.0,
0.8612320520000001,repeal,撤销，废除(法律等),rescind or annul ,0.0,0.0,
0.988949823,proliferate,快速繁殖；激增,grow or multiply rapidly,0.0,0.0,
0.113241718,sectarianism,宗派主义，顽固,adherence to prejudices,0.0,0.0,
0.864441527,sequel,结果,result,0.0,0.0,
0.7726773690000001,disjunctive,分离的,breaks or disunity,0.0,0.0,
0.34511913,permanent,永恒的,continuing or enduring,0.0,0.0,
0.264120389,cast,提出；抛弃,1. put forth; 2. get rid off,0.0,0.0,
0.138559436,amalgamate,合并，混合,"combine, unite",0.0,0.0,
0.82905228,pathological,不正常的，病态的,markedly abnormal,0.0,0.0,
0.676366515,xenophobe,仇视(或畏惧)外国人(或外国事物)者,fearful of what is foreign,0.0,0.0,
0.0007315710000000001,illuminati,智者,enlightened,0.0,0.0,
0.016072425,repertoire,(技术、设备或原料等的)详单,complete list,0.0,0.0,
0.47191136,turncoat,叛徒,switched; traitor,0.0,0.0,
0.473993774,disseminate,散播，传播,spread; promulgate,0.0,0.0,
0.118303384,incriminate,归罪于,accuse of a crime,0.0,0.0,
0.398785183,forthright,直率的，说话率真的；直接的，不绕弯子的,1. free in expressing opinions; 2. going straight to the point,0.0,0.0,
0.74675847,garrulous,啰嗦的，话多得令人厌烦的,tiresomely talkative,0.0,0.0,
0.410603421,mournful,悲伤的,expressing sorrow,0.0,0.0,
0.056109559,divination,预言,foretelling future,0.0,0.0,
0.948936082,linger,磨蹭，闲荡,proceed slowly,0.0,0.0,
0.777202582,harangue,(发表)长篇大论,long pompous,0.0,0.0,
0.062017645,dandy,纨绔子弟，爱打扮的人,appearance,0.0,0.0,
0.043759611,deprecate,不喜欢；贬低，轻视,1. unfavorable opinion; 2. express scornfully,0.0,0.0,
0.898659254,evacuate,撤离,empty or remove,0.0,0.0,
0.461366406,comity,友好，社会和谐,social harmony,0.0,0.0,
0.964734366,acrid,刻薄的,cause hurt feeling,0.0,0.0,
0.339456419,retrospective,回顾的,looking back,0.0,0.0,
0.153935086,glide,轻松地行动，轻松地通过,"smoothly, continuously, effortlessly",0.0,0.0,
0.810619801,fury,暴怒,rage,0.0,0.0,
0.513736657,temerity,鲁莽，冒失,foolhardy; recklessness,0.0,0.0,
0.33519488399999997,efficacious,有效的,produce a desired effect,0.0,0.0,
0.160273642,dullard,笨蛋,stupid,0.0,0.0,
0.07518390900000001,prostrate,平躺(的)使平躺；衰弱的使衰竭,1. lying flat; 2. reduce to extreme weakness,0.0,0.0,
0.949030365,pall,失去兴趣,interest attraction,0.0,0.0,
0.423281254,eminent,杰出的,above others,0.0,0.0,
0.8000822009999999,hew,遵守,confirm; hold to something firmly,0.0,0.0,
0.564997944,evict,赶出，逐出,expel,0.0,0.0,
0.356124638,interminable,无尽头的,no end,0.0,0.0,
0.100805435,miscreant,恶棍，罪犯,behaves criminally,0.0,0.0,
0.5978408510000001,charisma,魅力，吸引力,charm,0.0,0.0,
0.843379599,dormant,静止的，不活跃的,inactivity;inoperative;in abeyance,0.0,0.0,
0.8872733629999999,devoted,投入的；忠诚的,loyalty; devotion,0.0,0.0,
0.8923054490000001,subside,下陷，下沉，减弱,tend downward,0.0,0.0,
0.240563296,cacophony,刺耳的声音,inharmonious sound,0.0,0.0,
0.10813180800000001,disgruntle,使发怒，使不满意,discontented,0.0,0.0,
0.839978572,tackle,着手处理,start work,0.0,0.0,
0.196105055,mollify,平息，抚慰，缓和,calm,0.0,0.0,
0.596692534,intuitive,直觉的,by intuition,0.0,0.0,
0.30139488,dovish,鸽派的，爱好和平的,live in peace,0.0,0.0,
0.684702206,sterling,优秀的,best kind,0.0,0.0,
0.640657378,terminology,专业术语,special terms or expressions,0.0,0.0,
0.589854077,caterwaul,嚎叫,make unpleasant sound,0.0,0.0,
0.063633875,intermediary,中间人,bring about an agreement,0.0,0.0,
0.772819162,audacious,大胆的，(但往往)愚勇的,fearlessly recklesssly,0.0,0.0,
0.9314128279999999,nil,不存在，零,nothing,0.0,0.0,
0.218181596,abstruse,难以理解的,recondite,0.0,0.0,
0.417325386,illiteracy,文盲,unable to read and write,0.0,0.0,
0.54395212,nullification,(尤指法律条文等正式的)废除，废弃,the doing away with something by formal action,0.0,0.0,
0.7726619640000001,roil,激怒,displease,0.0,0.0,
0.98507549,inclement,(天气等)恶劣的；无情的，严酷的,1. lacking mildness; 2. unmerciful,0.0,0.0,
0.009396458,forage,寻找,search,0.0,0.0,
0.194853232,ossify,(使)硬化，(使)僵化,hardened conventional and opposed to change,0.0,0.0,
0.67630824,buoyant,心情好的,showing a good mood,0.0,0.0,
0.766452798,dexterous,动作灵活的；头脑灵活的,"1. ready skilled; 2. mentally adroit, skillful",0.0,0.0,
0.32875781,offhand,即兴的，没有准备的,without premeditation,0.0,0.0,
0.8653310790000001,candor,坦白，直率，诚挚,honest expression,0.0,0.0,
0.589146259,retrieve,寻回，找回,get back again,0.0,0.0,
0.370929732,bribe,贿赂，收买,give money to a person to influence his conduct,0.0,0.0,
0.631852528,loll,偷懒，打发时间,doing nothing,0.0,0.0,
0.476117432,airtight,无瑕疵的,no flaw,0.0,0.0,
0.483999811,excavate,挖掘，挖空,dig out,0.0,0.0,
0.724423582,prate,闲聊，空谈,talk idly,0.0,0.0,
0.09087786,turgid,浮夸的，过分装饰的,embellished,0.0,0.0,
0.514888616,exigent,紧急的,immediate,0.0,0.0,
0.469012407,original,创新的；最初的，最早的,1. creative; 2. before,0.0,0.0,
0.46564235,miff,使恼怒,annoyed,0.0,0.0,
0.281779529,propriety,适当，得体,the quality of being suitable or fitting,0.0,0.0,
0.378463703,oblivious,不知道的，不知情的,lacking awarness;not informed,0.0,0.0,
0.213210815,turpitude,卑鄙,baseness,0.0,0.0,
0.458367719,rustle,快速地行动,move or act with speed,0.0,0.0,
0.5588444810000001,skullduggery,欺诈，诡计,use of cleber underhanded actions,0.0,0.0,
0.6377966829999999,aphorism,格言，警句,short witty,0.0,0.0,
0.154601371,invoke,实施；产生，造成,1. put into effect; 2. be the cause,0.0,0.0,
0.258938765,piquant,令人振奋的,provocative,0.0,0.0,
0.699950393,jubilant,喜悦的,joyful,0.0,0.0,
0.06836623,redeem,改过自新,to make better,0.0,0.0,
0.605212424,recluse,隐士隐居的，不爱社交的,withdrawal from society,0.0,0.0,
0.781268996,fraudulent,欺诈的,fraud,0.0,0.0,
0.272396209,agog,极度感兴趣的,urgent desire or interest,0.0,0.0,
0.462901075,juggernaut,无法阻挡的力量，摧毁一切的强大力量,overwhelming force,0.0,0.0,
0.250623669,malodorous,恶臭的,unpleasant smell,0.0,0.0,
0.9183520940000001,disinclination,不喜欢，厌恶，不情愿,"lack willingness, desire",0.0,0.0,
0.317922517,retribution,报偿，报应,reward or punishment,0.0,0.0,
0.966557022,deploy,(有目的地)展开；调度，部署,spread out,0.0,0.0,
0.832561653,cursory,匆忙的，不注意细节的,excessive or careless speed,0.0,0.0,
0.656757122,patent,显而易见的，明显的；专利,1. readily visible; 2. an official right only allowed to make or sell,0.0,0.0,
0.746663915,discommode,打扰，使不便,trouble,0.0,0.0,
0.538087849,philanthropic,博爱的，为他人着想的,showing a concern for the welfare of others,0.0,0.0,
0.7624446770000001,crow,感到高兴,joy or triumph,0.0,0.0,
0.6742657,clan,(有共同爱好的)团体，帮派,united by a common interest,0.0,0.0,
0.759312985,inimical,带有敌意的,hostility,0.0,0.0,
0.155223564,predecessor,前任，先辈,a person who has previous occupied a position,0.0,0.0,
0.7857869909999999,esoteric,深奥难懂的,difficult to understand,0.0,0.0,
0.9149751159999999,tantalize,激起，挑逗，引诱,excite,0.0,0.0,
0.9916675159999999,flock,聚集，集体行动,travel in a flock,0.0,0.0,
0.802698522,foreword,前言,preface,0.0,0.0,
0.204936864,accumulate,逐渐增长,increase gradually,0.0,0.0,
0.545657545,sidestep,(通过逃避而)不遵守,avoid having to comply with,0.0,0.0,
0.86982242,latitude,(行动或言论)自由,freedom,0.0,0.0,
0.86292059,plight,困境,an unfortunate situation,0.0,0.0,
0.584126574,reconnoiter,侦察，勘查,make a preliminary inspection,0.0,0.0,
0.015447248,nauseate,(使)厌恶，(使)作呕,cause disgust,0.0,0.0,
0.247016404,virtuoso,艺术鉴赏家，专家；经验丰富的，技艺精湛的,1. masterly skill; 2. exceptional knowledge,0.0,0.0,
0.945429396,alibi,不在场的证明；托辞，借口,excuse,0.0,0.0,
0.328881792,commensurate,同样大小的；相称的，相当的,1. equal in measure or extent; 2. proportionate,0.0,0.0,
0.321808902,hallmark,典型的特征,conspicuous feature,0.0,0.0,
0.111043085,renovate,修复，维修,restore,0.0,0.0,
0.57788544,secular,世俗的，尘世的,worldly or temporal,0.0,0.0,
0.153330869,adulterate,掺杂，加入低等成分,impure by addition,0.0,0.0,
0.894613125,scurvy,下流的，让人鄙视的,contemptible,0.0,0.0,
0.250652035,apropos,相关的；关于，有关,1. relevant; 2. having to do with,0.0,0.0,
0.008970131999999999,symmetry,对称,balanced proportions,0.0,0.0,
0.25510496899999996,enamored,迷恋的，热爱的,intense or excessive love,0.0,0.0,
0.462149883,secrete,隐藏；分泌,1. conceal; 2. generate,0.0,0.0,
0.217877517,exterminate,根除，消灭,killing off,0.0,0.0,
0.129927918,feckless,无成果的，没有价值的；粗心不负责任的,1. having no worth; 2. careless,0.0,0.0,
0.44699360899999996,reluctant,不情愿的，反感的,showing unwillingness,0.0,0.0,
0.860550378,throng,大量聚集,crowed in great numbers,0.0,0.0,
0.072827745,illuminate,阐明,make plain,0.0,0.0,
0.14683976099999999,obdurate,固执的；冷酷无情的,1. resistant influence; 2. lack of sympathy,0.0,0.0,
0.08413724199999999,stealth,秘密的,not to attract attention,0.0,0.0,
0.473743491,splice,接合，叠接,unite,0.0,0.0,
0.629559086,etch,留下深刻印象，铭记,produce a vivid impression,0.0,0.0,
0.251099035,relinquish,放弃(职位、权力等),give up,0.0,0.0,
0.9968587529999999,harsh,严厉的,exacting,0.0,0.0,
0.35126466799999995,stint,吝惜，节省,be frugal,0.0,0.0,
0.643084211,worldly,世间的，世俗的；老练的,1. rather than spiritual; 2. experienced ; ,0.0,0.0,
0.491633024,pallid,无生气的，缺乏活力的；苍白无血色的,"1. lacking radiance,vitality; 2. pale",0.0,0.0,
0.49742738700000005,inconclusive,没有定论的,not certainly true,0.0,0.0,
0.379783572,babble,发出含糊无意义的嘟囔声，胡乱说,utter meaningless,0.0,0.0,
0.6230473129999999,convoluted,复杂的，费解的,complicated,0.0,0.0,
0.826761917,mandatory,强制的,forcing compliance,0.0,0.0,
0.568051667,disconcert,使不安,disturb,0.0,0.0,
0.24151577300000002,ensue,紧随其后,afterward,0.0,0.0,
0.210631459,avowal,承认，公开宣布,declaration,0.0,0.0,
0.506248676,rubicund,红润的，健康的,healthy rosiness,0.0,0.0,
0.87785766,regress,后退；退化，恶化,worse,0.0,0.0,
0.177603559,probe,深入调查,a penetrating investigation,0.0,0.0,
0.060809682999999996,calumniate,诽谤，造谣，中伤,utter false statements,0.0,0.0,
0.492875629,éclat,辉煌成就,success,0.0,0.0,
0.49254830200000005,variance,不一致，不和谐,lack harmony,0.0,0.0,
0.02706345,puerile,幼稚的，不成熟的,immature,0.0,0.0,
0.11715299300000001,subjugate,征服，镇压,bring under control,0.0,0.0,
0.378886221,nerve,(坚强的)意志，勇气；给予勇气，鼓励,1. power of endurance; 2. give courage,0.0,0.0,
0.213702762,fathom,彻底理解，弄懂,come to understand,0.0,0.0,
0.35421498700000004,protrude,突出,project,0.0,0.0,
0.900520732,consummate,专业的，有造诣的；无纰漏的，完美的,1. extremely skilled; 2. perfect ,0.0,0.0,
0.136979945,crucial,非常重要的，决定性的,extremely significant,0.0,0.0,
0.17329707800000002,creep,缓慢地行进,slowly,0.0,0.0,
0.07176909599999999,annoy,不断烦扰,disturb by repeated acts,0.0,0.0,
0.57489813,jaded,厌倦的，没兴趣没热情的,having patience exhausted,0.0,0.0,
0.04262853900000001,complicate,使复杂化,complex or difficult,0.0,0.0,
0.7205467870000001,contempt,蔑视，鄙视,unworthy of one's concern or respect,0.0,0.0,
0.589507194,verve,活力，热情,vitality,0.0,0.0,
0.285372594,immure,监禁，禁闭；使闭门不出,confine,0.0,0.0,
0.39562253799999997,douse,熄灭,put out,0.0,0.0,
0.328389053,commend,赞扬,praise,0.0,0.0,
0.40051416100000004,savant,博学之士，学者,learning,0.0,0.0,
0.9001805629999999,palpitation,(有节奏的)舒张收缩,an expanding and contracting,0.0,0.0,
0.000906847,apostle,(政策或思想等的)信奉者，支持者,actively supports,0.0,0.0,
0.165077096,jot,简要记录,write briefly,0.0,0.0,
0.299841392,cliché,陈词滥调(的),a hackneyed theme,0.0,0.0,
0.563215988,chaff,开玩笑,make jokes,0.0,0.0,
0.9477094770000001,hasty,轻率的,superficial; excessive or careless speed,0.0,0.0,
0.896409455,sere,干枯的，凋萎的,dried withered,0.0,0.0,
0.78226275,negation,否定,opposite,0.0,0.0,
0.13909760000000002,royalty,皇家身份；版税；专利权税,1. regal character; 2. payment,0.0,0.0,
0.431465638,baffle,使疑惑,mental uncertainty,0.0,0.0,
0.8655356209999999,wrongheaded,固执己见的，坚持(错误观点的),stubborn in adherence,0.0,0.0,
0.129809748,nadir,最低点,lowest point,0.0,0.0,
0.958255063,champion,支持,support as a champion,0.0,0.0,
0.015005288,shifty,(显得)狡诈的，(显得)欺诈的,deceitful character,0.0,0.0,
0.7679520959999999,scour,搜查,to find or discover,0.0,0.0,
0.012195526000000002,dissension,意见不合,difference; disagreement,0.0,0.0,
0.54509454,chagrin,(因为失败、出糗而导致的)不安，焦虑,distress of mind,0.0,0.0,
0.059324524000000003,entrance,使入迷,fill with wonder,0.0,0.0,
0.697562208,placebo,安慰性的事物,something used to appease another,0.0,0.0,
0.35909841200000003,footloose,无拘无束的，自由的,having no attachments,0.0,0.0,
0.3475816,dependable,可靠的，值得信赖的,depended on,0.0,0.0,
0.09863654599999999,sartorial,裁缝匠的，裁缝的,clothes,0.0,0.0,
0.22077090300000002,contrite,(因为有罪孽或过错而感到)后悔悲痛的,showing sorrow and remorse,0.0,0.0,
0.265411475,euphonious,悦耳的,pleasing to the ear,0.0,0.0,
0.5894609120000001,partisan,有偏见的人；偏袒的,one side,0.0,0.0,
0.43709306200000003,glossy,平滑的，有光泽的,smooth surface,0.0,0.0,
0.478885591,entrap,诱骗,lure,0.0,0.0,
0.266156187,gull,欺骗,untrue,0.0,0.0,
0.907812342,hone,提升，改进,improve,0.0,0.0,
0.280174502,saddle,使某人有负担,load,0.0,0.0,
0.055496737000000004,outmoded,过时的，废弃的,no longer usable,0.0,0.0,
0.045849892,qualm,担忧，不安,uneasy feeling,0.0,0.0,
0.975809892,extinguish,熄灭,put out,0.0,0.0,
0.854183232,lambaste,严厉斥责,scold sharply,0.0,0.0,
0.199200842,medley,大杂烩，混合物,mixture,0.0,0.0,
0.69170606,mimic,仿真的，仿造的；模仿,1. in appearance; 2. model,0.0,0.0,
0.737060488,buck,阻止，反对,refuse assent,0.0,0.0,
0.907138343,depressed,不开心的，情绪不高的，消沉的,unhappiness,0.0,0.0,
0.999679005,tamper,恶意窜改，损害,mischievously,0.0,0.0,
0.30155980600000004,stratify,讲…分成各种等级, devide into classes,0.0,0.0,
0.9539910509999999,pious,(信仰上)虔诚的,showing devotion to divine worship,0.0,0.0,
0.33681863700000003,precedent,先例，前例；先前的,1. an earlier occurrence; 2. cause to happen,0.0,0.0,
0.6387302020000001,improvise,即兴而作,perform with little or no preparation,0.0,0.0,
0.041017554,vicarious,代理的，取代的,substitute for another,0.0,0.0,
0.37505258799999996,traverse,横穿,pass across,0.0,0.0,
0.564544599,compromise,妥协；使危险,1. settle by mutual concessions; 2. place in danger,0.0,0.0,
0.34372884299999995,refulgent,辉煌的，灿烂的,shining radiantly,0.0,0.0,
0.9980901679999999,devout,忠诚的,allegiance,0.0,0.0,
0.041183799,credit,信任，信赖；表扬，赞扬,1. mental conviction of the truth; 2. acknowledgement or admiration,0.0,0.0,
0.525574373,descend,下降；世代相传,1. downward; 2. pass by inheritance,0.0,0.0,
0.446200617,venerate,尊敬,regard with respect,0.0,0.0,
0.995842769,assent,同意,agree,0.0,0.0,
0.504670541,console,安慰，藉慰,"alleviate the grief, comfort",0.0,0.0,
0.77119395,nautical,航海的,water,0.0,0.0,
0.19047232100000003,embargo,贸易禁止令,prohibition on commerce,0.0,0.0,
0.5799356529999999,verisimilar,似乎真实的,appearing to be true,0.0,0.0,
0.164638445,ad hoc,专门的,particular end,0.0,0.0,
0.598113569,bumptious,专横傲慢的，自以为是的,having a feeling of supreority,0.0,0.0,
0.7369245320000001,compose,组成，构成；使镇定,1. constitute; 2. calm,0.0,0.0,
0.726739385,moth-eaten,过时的,passed its time,0.0,0.0,
0.756572197,tout,极力赞扬,praise,0.0,0.0,
0.655286864,ploy,计策，手段,a clever often underhanded means,0.0,0.0,
0.7394719790000001,aggregate,集合体；集合，聚集,1. units or parts; 2. collect or gather,0.0,0.0,
0.27051354,orient,使确定方向，使熟悉或适应,determinate position;make familiar,0.0,0.0,
0.14873845800000002,scads,许多，大量,large number,0.0,0.0,
0.8096028679999999,servile,低下的，卑屈的,"submissive,abject",0.0,0.0,
0.001352114,argument,争吵，争论；(逻辑上的)论证,1. expression of differing opinions; 2. from a premise to a conclusion,0.0,0.0,
0.381182815,vitality,活力，生命力,vigor,0.0,0.0,
0.335473273,abjure,发誓放弃；抵制，避免,1. rejecting; 2. resist,0.0,0.0,
0.41303225200000004,reckless,不考虑后果的，大胆鲁莽的,careless,0.0,0.0,
0.574723709,infuse,灌输，使…充满,fill,0.0,0.0,
0.140069029,ennoble,使尊贵,noble,0.0,0.0,
0.767630095,remiss,疏忽的，不留心的,carelessness,0.0,0.0,
0.938008856,martinet,纪律严明之人,strict,0.0,0.0,
0.45513171399999997,nuance,细微的差异,subtle distinction,0.0,0.0,
0.683855605,parry,躲避(问题),evade,0.0,0.0,
0.946647165,deprivation,匮乏,privation,0.0,0.0,
0.07811810000000001,conversant,熟悉的,familiar,0.0,0.0,
0.42832936899999996,stalwart,坚定的,firm and resolute,0.0,0.0,
0.13660034699999998,adore,喜爱，因…感到愉悦；宠爱,1. pleasure; 2. tenderness,0.0,0.0,
0.391095624,bumble,含糊不清地说，杂乱无章地说,"rapidly, inarticulately",0.0,0.0,
0.600823308,gripe,抱怨,dissatisfaction,0.0,0.0,
0.9971968090000001,scuff,(使)磨损,roughened by wear,0.0,0.0,
0.31836439899999996,trumpet,大声说出或宣告,make known,0.0,0.0,
0.532657401,deficiency,缺乏，不足,inadequate,0.0,0.0,
0.011765969,addict,沉溺，上瘾；对某事上瘾的人,1. surrender obsessively; 2. habitual liking,0.0,0.0,
0.814882397,gag,笑话；玩笑之举,a joke,0.0,0.0,
0.571609346,slippery,光滑的；意义不明确的,1. slide; 2. not precise in meaning,0.0,0.0,
0.472300124,refractory,倔强的，不顺从的,resisting control,0.0,0.0,
0.149718968,synthesis,合成，综合,combination,0.0,0.0,
0.504780595,incommensurate,不相称的,too large or too small,0.0,0.0,
0.660070947,dyspeptic,脾气坏的,bad-tempered,0.0,0.0,
0.880141748,doctrinaire,教条主义的，照本宣科的,strongly held opinions,0.0,0.0,
0.310262532,doze,小憩,lightly,0.0,0.0,
0.697234537,prestige,声望，威望,the level of respect,0.0,0.0,
0.339748324,incontrovertible,不可争议的,not open to question,0.0,0.0,
0.492870486,heresy,异教，和普遍观点相悖的说法,controversial or unorthodox opinion,0.0,0.0,
0.968351781,elucidate,阐明,make lucid,0.0,0.0,
0.663531974,ingenuous,天真淳朴的,lacking cunning,0.0,0.0,
0.251273058,jocund,欢快的，高兴的,sprightly and lighthearted,0.0,0.0,
0.563532541,permeable,可渗透的,capable of being penetrated,0.0,0.0,
0.684576408,ruffle,使粗糙；扰乱，打扰,1. destroy smoothness; 2. disturb,0.0,0.0,
0.45470679,certitude,确信无疑,certain,0.0,0.0,
0.18223712600000003,prepossessing,给人好感的，有魅力的,serving to impress favorably,0.0,0.0,
0.5556222470000001,vindicate,为…平反，为…辩护，使无罪；证明，证实,1. free from blame; 2. give evidence,0.0,0.0,
0.13351600800000002,machination,诡计,a crafty action,0.0,0.0,
0.7414713820000001,theatrical,做作的，夸张的，矫揉造作的,"exaggerated, unnatural",0.0,0.0,
0.872617201,excruciate,折磨，使痛苦,inflict pain,0.0,0.0,
0.414231964,euphoria,感觉极其愉快,overwhelming usually pleasurable,0.0,0.0,
0.409021994,belabor,严厉批评；喋喋不休,1. criticize; 2. explain excessively,0.0,0.0,
0.566993651,indigenous,土产的，本地的；与生俱来的，先天的,1. originating; 2. innermost nature,0.0,0.0,
0.620249501,volition,意志，自愿选择的行为,making one's own choices,0.0,0.0,
0.354563884,unimpeachable,无可置疑的,unquestionable,0.0,0.0,
0.30607180300000003,intemperate,无节制的，极端的，不温和的,not temperate,0.0,0.0,
0.112326033,nicety,准确，精确,careful details,0.0,0.0,
0.894141445,quirky,古怪的，奇葩的,different from the ordinary,0.0,0.0,
0.046571344,abstract,做总结，概括；使分心,1. summarize; 2. away attention,0.0,0.0,
0.505464295,engross,使全神贯注,occupy exclusively,0.0,0.0,
0.552093741,peculiarity,特征，特点,a distinguishing characteristic,0.0,0.0,
0.055019008,beseech,(急切地)恳求,beg,0.0,0.0,
0.631021452,squall,尖叫,scream,0.0,0.0,
0.008852769,consent,同意，赞同；同意,1. approval; 2. approval,0.0,0.0,
0.39806198600000003,garish,过于鲜艳的，过于张扬的,strident color,0.0,0.0,
0.576168727,dilatory,拖延的，磨蹭的,cause delay; procrastination,0.0,0.0,
0.625231191,dignified,高贵庄严的,"serious, formal",0.0,0.0,
0.457587741,appreciable,可感知的，明显的,perceptible,0.0,0.0,
0.621103882,innocuous,无害的；不会引起敌意的,1. not jury; 2. not arouse,0.0,0.0,
0.996070747,loquacious,话多的,excessive talk,0.0,0.0,
0.927895186,bravura,优秀演技(的),brilliant technique in performance,0.0,0.0,
0.99760976,incentive,刺激，诱因,something that incites a tendency,0.0,0.0,
0.423491876,bureaucratic,官僚主义的,complicated rules; long delays,0.0,0.0,
0.97835334,impenitent,不悔悟的,not regretful,0.0,0.0,
0.952621598,pigment,颜料；给…上颜色,1. a subsance that imparts a color; 2. to color with,0.0,0.0,
0.66644258,mar,破坏，削弱,impair,0.0,0.0,
0.273113826,dismantle,分解，分拆,pieces; destroy integrity,0.0,0.0,
0.8353892009999999,abreast,熟知的,knowledge of recent developments,0.0,0.0,
0.260789548,penchant,嗜好，迷恋,a strong inclination,0.0,0.0,
0.497258109,voluble,健谈的，话多的,ready speech,0.0,0.0,
0.587507761,prude,过分正经的人：一个过分关心自己是否得体、谦逊或正确的人,greatly concerned with seemly behavior and morality,0.0,0.0,
0.5425102479999999,blur,(使)变得朦胧，(使)变得不清楚；使不易理解,1. become vague; 2. make unclear ,0.0,0.0,
0.884727541,astute,机敏的，有洞察力的,shrewdness,0.0,0.0,
0.728842971,symbiosis,共生关系,living together,0.0,0.0,
0.13777942099999999,curtail,缩短，削减,less in extent or duration,0.0,0.0,
0.38022955799999997,halcyon,宁静的，平静的,free from,0.0,0.0,
0.9460670609999999,doff,脱下,take off; remove,0.0,0.0,
0.502491406,dispatch,迅速；发送，派遣,1. promptness; 2. one place to another,0.0,0.0,
0.725243572,cognizant,知道的，意识到的,aware,0.0,0.0,
0.359127973,versatile,多才多艺的，全能的,different things,0.0,0.0,
0.128463518,tonic,滋补的，有益健康的,stimulating vigor; beneficial,0.0,0.0,
0.19285176399999998,truce,休战，休战协定,suspension of fighting,0.0,0.0,
0.36316604700000005,miserly,吝啬的,penuriousness,0.0,0.0,
0.120491554,anesthetic,无感觉的，麻木的,lacking awareness,0.0,0.0,
0.591995972,poignant,令人感伤的,causing a strong feeling of sadness,0.0,0.0,
0.961212458,disingenuous,不真诚的，假惺惺的,not truly honest,0.0,0.0,
0.813810678,windfall,好运，幸事,unexpected gain or advantage,0.0,0.0,
0.165307954,disprove,反驳，证明为假,prove to be false,0.0,0.0,
0.866388039,indolent,懒惰的,averse to activity,0.0,0.0,
0.908991042,channel,将…导向，投入,move to a central point,0.0,0.0,
0.29588408,incongruent,不全等的；不一致的,not conforming,0.0,0.0,
0.062843951,pan,严厉批评,harsh criticism,0.0,0.0,
